,pops,pi,tajimaD,watt_theta
2764,GIN (An. coluzzii),0.002354978354978355,-1.2378130856496152,0.003840499971020338
2765,GIN (An. coluzzii),0.0,,0.0
2766,GIN (An. coluzzii),0.0034632034632034628,1.6234067331966884,0.002194571412011622
2767,GIN (An. coluzzii),0.01148051948051948,1.118183621708257,0.008778285648046488
2768,GIN (An. coluzzii),0.011861471861471861,0.99367852460062,0.009326928501049393
2769,GIN (An. coluzzii),0.01057056277056277,-0.308151184971181,0.011521499913061015
2770,GIN (An. coluzzii),0.002744588744588745,-0.9131696517494547,0.003840499971020338
2771,GIN (An. coluzzii),0.0043549783549783555,0.42868987503787537,0.003840499971020338
2772,GIN (An. coluzzii),0.008621736158578265,1.483099852428061,0.00603507138303196
2773,GIN (An. coluzzii),0.008432900432900433,0.08905163511104232,0.008229642795043582
2774,GIN (An. coluzzii),0.0005281385281385282,,0.001097285706005811
2775,GIN (An. coluzzii),0.012759328665830214,-0.4010337899643204,0.014264714178075542
2776,GIN (An. coluzzii),0.0037727272727272726,-1.668386758793299,0.007132357089037771
2777,GIN (An. coluzzii),0.006207792207792208,0.8620781576264475,0.004937785677026149
2778,GIN (An. coluzzii),0.008095238095238095,0.19283308994544412,0.007680999942040676
2779,GIN (An. coluzzii),0.005370681605975723,-0.3809370234682651,0.00603507138303196
2780,GIN (An. coluzzii),0.005610389610389611,0.45656234486961356,0.004937785677026149
2781,GIN (An. coluzzii),0.002303030303030303,-0.9308854012469432,0.003291857118017433
2782,GIN (An. coluzzii),0.002562770562770563,-0.6863649126804551,0.003291857118017433
2783,GIN (An. coluzzii),0.0037560478736949326,-1.0755418924448048,0.005486428530029054
2784,GIN (An. coluzzii),0.014484182484182486,0.7497955819577219,0.01207014276606392
2785,GIN (An. coluzzii),0.009064935064935066,0.11861545040448801,0.008778285648046488
2786,GIN (An. coluzzii),0.00541991341991342,0.32726744804859387,0.004937785677026149
2787,GIN (An. coluzzii),0.004380952380952381,-0.37797744370242137,0.004937785677026149
2788,GIN (An. coluzzii),0.007731601731601732,-0.9553500028854216,0.010424214207055204
2789,GIN (An. coluzzii),0.01032034632034632,0.6381042849530421,0.008778285648046488
2790,GIN (An. coluzzii),0.008784992784992784,-0.8867651462019366,0.011521499913061015
2791,GIN (An. coluzzii),0.005886306675780359,-0.6187866294598487,0.007132357089037771
2792,GIN (An. coluzzii),0.003575757575757576,-1.1876038064075902,0.005486428530029054
2793,GIN (An. coluzzii),0.0016103896103896104,-0.7475490385673184,0.002194571412011622
2794,GIN (An. coluzzii),0.00619047619047619,-0.893403673855782,0.008229642795043582
2795,GIN (An. coluzzii),0.0081294180192013,-0.46948908721697574,0.009326928501049393
2796,GIN (An. coluzzii),0.009515151515151516,0.8538207128948364,0.007680999942040676
2797,GIN (An. coluzzii),0.0045290043290043295,-1.0934987378251526,0.006583714236034866
2798,GIN (An. coluzzii),0.008683982683982685,-0.039022540768866514,0.008778285648046488
2799,GIN (An. coluzzii),0.017521191089612146,0.537027033100961,0.015361999884081353
2800,GIN (An. coluzzii),0.01220157881334352,-0.7860496775925279,0.015361999884081353
2801,GIN (An. coluzzii),0.013316062884483938,-0.9311415906710365,0.017556571296092977
2802,GIN (An. coluzzii),0.0032034632034632035,0.49867413320757936,0.002743214265014527
2803,GIN (An. coluzzii),0.004173160173160173,-0.8162800067512419,0.005486428530029054
2804,GIN (An. coluzzii),0.0010562770562770564,-1.4566199235808535,0.002194571412011622
2805,GIN (An. coluzzii),0.0,,0.0
2806,GIN (An. coluzzii),0.0045194805194805196,0.09748450430484078,0.004389142824023244
2807,GIN (An. coluzzii),0.008578081567555252,-0.6550154686392883,0.010424214207055204
2808,GIN (An. coluzzii),0.009728715728715729,-0.5809517223738175,0.011521499913061015
2809,GIN (An. coluzzii),0.00948917748917749,-0.8016423040893349,0.01207014276606392
2810,GIN (An. coluzzii),0.0166765246449457,0.05066906774342051,0.016459285590087164
2811,GIN (An. coluzzii),0.0030129870129870125,1.0472866391231914,0.002194571412011622
2812,GIN (An. coluzzii),0.006667316017316019,0.04449214071440016,0.006583714236034866
2813,GIN (An. coluzzii),0.005877937267410952,1.1135258132059471,0.004389142824023244
2814,GIN (An. coluzzii),0.010468720821661998,-0.3411530689349311,0.011521499913061015
2815,GIN (An. coluzzii),0.006112554112554113,-0.2507473189168253,0.006583714236034866
2816,GIN (An. coluzzii),0.012597402597402595,-0.30900074024881147,0.013716071325072637
2817,GIN (An. coluzzii),0.015712121212121215,0.3855883584388827,0.014264714178075542
2818,GIN (An. coluzzii),0.010502504031915796,0.23352880165227477,0.009875571354052298
2819,GIN (An. coluzzii),0.010949487354750513,0.4000275078544589,0.009875571354052298
2820,GIN (An. coluzzii),0.012768785600364548,0.21699697258224743,0.01207014276606392
2821,GIN (An. coluzzii),0.014196946912736387,1.0920852846510973,0.010972857060058109
2822,GIN (An. coluzzii),0.020095112781954888,-0.4170098921326038,0.022494356973119124
2823,GIN (An. coluzzii),0.017467865313221354,0.1040401625545234,0.01700792844309007
2824,GIN (An. coluzzii),0.014640692640692642,-0.3057147917580344,0.015910642737084257
2825,GIN (An. coluzzii),0.019649851902483483,-0.01991065384749776,0.019751142708104595
2826,GIN (An. coluzzii),0.01490544543176122,-1.1830907098784744,0.02139707126711331
2827,GIN (An. coluzzii),0.01422775655716832,-0.40512079924030586,0.015910642737084257
2828,GIN (An. coluzzii),0.02616869059732837,-0.3270469782292401,0.028529428356151083
2829,GIN (An. coluzzii),0.018333326322800006,-0.723223984053091,0.022494356973119124
2830,GIN (An. coluzzii),0.01981184079078816,-0.4662450733266047,0.022494356973119124
2831,GIN (An. coluzzii),0.025668705563442404,0.15586093555414618,0.02468892838513075
2832,GIN (An. coluzzii),0.02614242915667064,-0.2594642670532377,0.02798078550314818
2833,GIN (An. coluzzii),0.04788099178083698,0.15639299630475448,0.04608599965224406
2834,GIN (An. coluzzii),0.017516027814634627,-0.008902640474222068,0.017556571296092977
2835,GIN (An. coluzzii),0.011244884939621782,-0.6825956634968412,0.013716071325072637
2836,GIN (An. coluzzii),0.011714455479161362,-0.2696916404508934,0.012618785619066826
2837,GIN (An. coluzzii),0.020496392496392495,-0.514173790716464,0.023591642679124933
2838,GIN (An. coluzzii),0.027054272043745727,-0.4097121253474052,0.0301753569151598
2839,GIN (An. coluzzii),0.018616450216450215,0.10906574189380991,0.01810521414909588
2840,GIN (An. coluzzii),0.006942872332346017,-0.7594935286571007,0.008778285648046488
2841,GIN (An. coluzzii),0.013095017400899755,-0.020767441991873112,0.013167428472069732
2842,GIN (An. coluzzii),0.006017316017316018,-0.301432204690426,0.006583714236034866
2843,GIN (An. coluzzii),0.013402226376994179,0.23363970067790377,0.012618785619066826
2844,GIN (An. coluzzii),0.0031666666666666666,2.3898174638201253,0.0016459285590087165
2845,GIN (An. coluzzii),0.022141398951925267,-0.8241667370184684,0.02798078550314818
2846,GIN (An. coluzzii),0.022922305764411028,-0.8957580739910755,0.029626714062156896
2847,GIN (An. coluzzii),0.019754689754689754,1.4625261731244525,0.014264714178075542
2848,GIN (An. coluzzii),0.01168896103896104,-0.42402337319225647,0.013167428472069732
2849,GIN (An. coluzzii),0.007983063719905825,0.42245954350904824,0.007132357089037771
2850,GIN (An. coluzzii),0.005239249639249639,-0.4562953506464038,0.00603507138303196
2851,GIN (An. coluzzii),0.01701872930990578,0.5673400241204336,0.014813357031078448
2852,GIN (An. coluzzii),0.01261714322828874,-0.15782140347543633,0.013167428472069732
2853,GIN (An. coluzzii),0.01797322062182743,-0.706820313797428,0.021945714120116217
2854,GIN (An. coluzzii),0.015110686045980162,-0.7349892179817721,0.018653857002098786
2855,GIN (An. coluzzii),0.0180488922841864,-0.012015556752449556,0.01810521414909588
2856,GIN (An. coluzzii),0.01763290043290043,0.5648110186239187,0.015361999884081353
2857,GIN (An. coluzzii),0.010046606712860584,-1.0135862864889025,0.013716071325072637
2858,GIN (An. coluzzii),0.011765367965367967,-0.09466240233693123,0.01207014276606392
2859,GIN (An. coluzzii),0.009900113921166551,-0.18595294131646237,0.010424214207055204
2860,GIN (An. coluzzii),0.016637238097300014,0.632038937114825,0.014264714178075542
2861,GIN (An. coluzzii),0.011952380952380952,-0.616004172763422,0.014264714178075542
2862,GIN (An. coluzzii),0.007080610617452722,-0.5034162321699875,0.008229642795043582
2863,GIN (An. coluzzii),0.01638065841966771,0.1131467661070208,0.015910642737084257
2864,GIN (An. coluzzii),0.011904898610161769,0.3157073493798735,0.010972857060058109
2865,GIN (An. coluzzii),0.014750023677732656,0.1292861571803564,0.014264714178075542
2866,GIN (An. coluzzii),0.007575757575757576,-0.4976057878186245,0.008778285648046488
2867,GIN (An. coluzzii),0.004155844155844156,-0.8270430154369337,0.005486428530029054
2868,GIN (An. coluzzii),0.013325586694007747,0.04535966181090467,0.013167428472069732
2869,GIN (An. coluzzii),0.022041991341991342,0.7028286920772123,0.018653857002098786
2870,GIN (An. coluzzii),0.011116883116883115,0.46238146245404266,0.009875571354052298
2871,GIN (An. coluzzii),0.004770562770562771,-0.444956207094894,0.005486428530029054
2872,GIN (An. coluzzii),0.00787012987012987,0.3663767754996034,0.007132357089037771
2873,GIN (An. coluzzii),0.009305491893727187,-0.008404313245926186,0.009326928501049393
2874,GIN (An. coluzzii),0.003116883116883117,0.4048656612665271,0.002743214265014527
2875,GIN (An. coluzzii),0.01297835497835498,-0.05422613903479913,0.013167428472069732
2876,GIN (An. coluzzii),0.024571428571428574,-0.018691628358415823,0.02468892838513075
2877,GIN (An. coluzzii),0.01813939393939394,-0.31682018546646806,0.019751142708104595
2878,GIN (An. coluzzii),0.010835383330120173,-0.22233608154809054,0.011521499913061015
2879,GIN (An. coluzzii),0.0077121636533401235,0.6005509630827363,0.006583714236034866
2880,GIN (An. coluzzii),0.007847907647907649,-0.914084184468779,0.010424214207055204
2881,GIN (An. coluzzii),0.01308594826226405,-0.7868007789675909,0.016459285590087164
2882,GIN (An. coluzzii),0.011698412698412698,0.4520908758658152,0.010424214207055204
2883,GIN (An. coluzzii),0.009064661654135338,-0.30205917980725355,0.009875571354052298
2884,GIN (An. coluzzii),0.02184524948735475,-0.45236658215156644,0.02468892838513075
2885,GIN (An. coluzzii),0.02597402597402597,0.7167519971727845,0.021945714120116217
2886,GIN (An. coluzzii),0.012467532467532468,-0.34487370717232707,0.013716071325072637
2887,GIN (An. coluzzii),0.014798771816418876,-0.003752099414781506,0.014813357031078448
2888,GIN (An. coluzzii),0.013202597402597402,1.239297987832446,0.009875571354052298
2889,GIN (An. coluzzii),0.017883760340107087,0.4749881423184864,0.015910642737084257
2890,GIN (An. coluzzii),0.010333265427383076,-0.38504739001290456,0.011521499913061015
2891,GIN (An. coluzzii),0.011864357864357864,-0.2249873688721839,0.012618785619066826
2892,GIN (An. coluzzii),0.03279627390153706,0.8671157907816546,0.026883499797142368
2893,GIN (An. coluzzii),0.024086580086580087,-0.09582032672299222,0.02468892838513075
